category,object_type,object_id,object_name,field,current_value,unit_or_normalization,xml_or_runtime_source,target_leg,structural_group,spans_hip,spans_knee,hip_contractile_action,knee_contractile_action,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,taxonomy_family,taxonomy_class,interpretation,notes
JOINT,joint,17,hip_rotation_l,range_axis_position,"{""range"":[-0.698132,0.698132],""axis"":[0.0,-1.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,18,knee_angle_l_translation2,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,18,knee_angle_l_translation2,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,18,knee_angle_l_translation2,range_axis_position,"{""range"":[-0.006792,-7.69254e-11],""axis"":[-0.9922455484422981,-0.12398194357747272,-0.008789156000172446],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,19,knee_angle_l_translation1,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,19,knee_angle_l_translation1,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,19,knee_angle_l_translation1,range_axis_position,"{""range"":[9.53733e-08,0.00159883],""axis"":[-0.12429295863207612,0.9897616705816171,0.07016477664734051],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,20,knee_angle_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,20,knee_angle_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,20,knee_angle_l,range_axis_position,"{""range"":[0.0,2.0944],""axis"":[3.9837287899015113e-10,0.07071307852017696,-0.997496697000145],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,21,knee_angle_l_rotation2,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,21,knee_angle_l_rotation2,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,21,knee_angle_l_rotation2,range_axis_position,"{""range"":[-0.00167821,0.0335354],""axis"":[-0.9922455484422981,-0.12398194357747272,-0.008789156000172446],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,22,knee_angle_l_rotation3,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,22,knee_angle_l_rotation3,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,22,knee_angle_l_rotation3,range_axis_position,"{""range"":[-0.262788,-1.08939e-08],""axis"":[-0.12429295863207612,0.9897616705816171,0.07016477664734051],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,23,ankle_angle_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,23,ankle_angle_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,23,ankle_angle_l,range_axis_position,"{""range"":[-0.698132,0.523599],""axis"":[0.10501403567558429,0.17402205911913202,0.9791263326308125],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,24,subtalar_angle_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,24,subtalar_angle_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,24,subtalar_angle_l,range_axis_position,"{""range"":[-0.349066,0.349066],""axis"":[-0.787180020856335,-0.6047470160227725,-0.1209490032045439],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,25,mtp_angle_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,25,mtp_angle_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,25,mtp_angle_l,range_axis_position,"{""range"":[-0.523599,0.523599],""axis"":[-0.5809541852628335,0.0,-0.8139362595594309],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,26,knee_angle_l_beta_translation2,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,26,knee_angle_l_beta_translation2,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,26,knee_angle_l_beta_translation2,range_axis_position,"{""range"":[-0.0408267,-0.0108281],""axis"":[0.0,1.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,27,knee_angle_l_beta_translation1,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,27,knee_angle_l_beta_translation1,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,27,knee_angle_l_beta_translation1,range_axis_position,"{""range"":[-0.0227731,0.0524192],""axis"":[1.0,0.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,28,knee_angle_l_beta_rotation1,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,28,knee_angle_l_beta_rotation1,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,28,knee_angle_l_beta_rotation1,range_axis_position,"{""range"":[-1.79241,0.010506],""axis"":[0.0,0.0,1.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
EQUALITY_CONSTRAINT,equality,0,knee_angle_r_translation2_constraint,equality_definition,"{""object1"":4,""object2"":6,""data"":[7.69254e-11,0.00587971,-0.00125622,-2.61846e-06,6.24355e-07,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,1,knee_angle_r_translation1_constraint,equality_definition,"{""object1"":5,""object2"":6,""data"":[9.53733e-08,0.00312879,-0.00230804,0.000561561,5.68366e-07,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,2,knee_angle_r_rotation2_constraint,equality_definition,"{""object1"":7,""object2"":6,""data"":[-1.47325e-08,0.0791,-0.0328478,-0.0252183,0.0108321,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,3,knee_angle_r_rotation3_constraint,equality_definition,"{""object1"":8,""object2"":6,""data"":[1.08939e-08,0.369499,-0.169478,0.0251643,3.50498e-07,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,4,knee_angle_r_beta_translation2_constraint,equality_definition,"{""object1"":12,""object2"":6,""data"":[-0.0108281,-0.0487847,0.00927644,0.0131673,-0.00349673,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,5,knee_angle_r_beta_translation1_constraint,equality_definition,"{""object1"":13,""object2"":6,""data"":[0.0524192,-0.0150188,-0.0340522,0.0133393,-0.000879151,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,6,knee_angle_r_beta_rotation1_constraint,equality_definition,"{""object1"":14,""object2"":6,""data"":[0.010506,0.0247615,-1.31647,0.716337,-0.138302,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,True,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,7,knee_angle_l_translation2_constraint,equality_definition,"{""object1"":18,""object2"":20,""data"":[-7.69254e-11,-0.00587971,0.00125622,2.61846e-06,-6.24355e-07,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,8,knee_angle_l_translation1_constraint,equality_definition,"{""object1"":19,""object2"":20,""data"":[9.53733e-08,0.00312879,-0.00230804,0.000561561,5.68366e-07,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,9,knee_angle_l_rotation2_constraint,equality_definition,"{""object1"":21,""object2"":20,""data"":[-1.47325e-08,0.0791,-0.0328478,-0.0252183,0.0108321,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,10,knee_angle_l_rotation3_constraint,equality_definition,"{""object1"":22,""object2"":20,""data"":[-1.08939e-08,-0.369499,0.169478,-0.0251643,-3.50498e-07,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,11,knee_angle_l_beta_translation2_constraint,equality_definition,"{""object1"":26,""object2"":20,""data"":[-0.0108281,-0.0487847,0.00927644,0.0131673,-0.00349673,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,12,knee_angle_l_beta_translation1_constraint,equality_definition,"{""object1"":27,""object2"":20,""data"":[0.0524192,-0.0150188,-0.0340522,0.0133393,-0.000879151,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,13,knee_angle_l_beta_rotation1_constraint,equality_definition,"{""object1"":28,""object2"":20,""data"":[0.010506,0.0247615,-1.31647,0.716337,-0.138302,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.02,1.0],""solimp"":[0.9999,0.9999,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,14,derived_root_supine_weld,equality_definition,"{""object1"":2,""object2"":1,""data"":[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,15,derived_lock_hip_adduction_r,equality_definition,"{""object1"":2,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,16,derived_lock_hip_rotation_r,equality_definition,"{""object1"":3,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,17,derived_lock_ankle_angle_r,equality_definition,"{""object1"":9,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,18,derived_lock_subtalar_angle_r,equality_definition,"{""object1"":10,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,19,derived_lock_mtp_angle_r,equality_definition,"{""object1"":11,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,20,derived_lock_hip_flexion_l,equality_definition,"{""object1"":15,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,21,derived_lock_hip_adduction_l,equality_definition,"{""object1"":16,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,22,derived_lock_hip_rotation_l,equality_definition,"{""object1"":17,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,23,derived_lock_knee_angle_l,equality_definition,"{""object1"":20,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,24,derived_lock_ankle_angle_l,equality_definition,"{""object1"":23,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,25,derived_lock_subtalar_angle_l,equality_definition,"{""object1"":24,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
EQUALITY_CONSTRAINT,equality,26,derived_lock_mtp_angle_l,equality_definition,"{""object1"":25,""object2"":-1,""data"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0],""solref"":[0.005,1.0],""solimp"":[0.9,0.95,0.001,0.5,2.0]}",constraint-specific,mjModel.eq_*,False,,,,,,,,KNEE_PATELLA_EQUALITY_MECHANISM,E,frozen coordinate/equality manifold,
