pair_id,selection_hash,coordinate,trust_level,trust_step,location_class,trajectory_i,trajectory_j,alpha_i_hip,alpha_i_knee,alpha_i_phase,alpha_j_hip,alpha_j_knee,alpha_j_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,alpha_distance_formal_grid_steps,alpha_distance_definition,canonical_orientation,reverse_pair_error_is_symmetric,inside_existing_generator_bounds,geometrically_admissible_pair,search_range_expanded,truth_used_for_pair_enumeration,final_truth_landscape_used_for_pair_enumeration,within_stratum_hash_rank,predicted_delta_J,truth_delta_J,e_delta_J,outcome_status,used_for_model_fitting,used_for_adaptation_update,heldout_final_test,used_by_P2_V1,formal_P2_V2_guard_input,threshold_frozen,plan_must_be_hashed_before_outcome_evaluation
dlv_pair_0232aabe3875f3d8a9d4b40b,0232aabe3875f3d8a9d4b40bb6287a28b3753c25e04bff8d9dd98c9c8e343b64,phase,INITIAL,0.01,LOWER_EDGE,asym_h-0.750_k+1.000_p-0.03000,asym_h-0.750_k+1.000_p-0.02000,-0.75,1,-0.03,-0.75,1,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0267944c761f3086d124e604,0267944c761f3086d124e604d6759ea7987abf068fa7cd5bfbb0c1a4bc21e98f,phase,INITIAL,0.01,LOWER_EDGE,asym_h-2.750_k-2.000_p-0.03000,asym_h-2.750_k-2.000_p-0.02000,-2.75,-2,-0.03,-2.75,-2,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_027cc39c099e771bb585a565,027cc39c099e771bb585a5658a296747adad4819bbb6a363c5394a3042ddb5c3,phase,INITIAL,0.01,LOWER_EDGE,asym_h+0.250_k-1.250_p-0.03000,asym_h+0.250_k-1.250_p-0.02000,0.25,-1.25,-0.03,0.25,-1.25,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0295d88c3a910d20bd934e29,0295d88c3a910d20bd934e2981775a0faf7fbe318be47c0c5dc68bd98b1a7ade,phase,INITIAL,0.01,LOWER_EDGE,asym_h+0.750_k-0.500_p-0.03000,asym_h+0.750_k-0.500_p-0.02000,0.75,-0.5,-0.03,0.75,-0.5,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0009e0ef912c7fe68c7dbac0,0009e0ef912c7fe68c7dbac0b9f66dc3933de03f695f8e8ec546426bc27010cd,phase,INITIAL,0.01,UPPER_EDGE,asym_h-2.500_k+1.250_p+0.02000,asym_h-2.500_k+1.250_p+0.03000,-2.5,1.25,0.02,-2.5,1.25,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000e6e185d97b21ba43a023f,000e6e185d97b21ba43a023f74468073e3340a84916d5b4c03d4e5ab8184665a,phase,INITIAL,0.01,UPPER_EDGE,asym_h-2.500_k+0.500_p+0.02000,asym_h-2.500_k+0.500_p+0.03000,-2.5,0.5,0.02,-2.5,0.5,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00309a3f4d0617d5b3da6a56,00309a3f4d0617d5b3da6a56167e0f5db3831421080f8151c6e97f392deb6849,phase,INITIAL,0.01,UPPER_EDGE,asym_h-2.750_k-0.750_p+0.02000,asym_h-2.750_k-0.750_p+0.03000,-2.75,-0.75,0.02,-2.75,-0.75,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00310be3f51e1340134ec16d,00310be3f51e1340134ec16d646837f042b9f86ca416449271e63e5a6341ed5c,phase,INITIAL,0.01,UPPER_EDGE,asym_h-4.250_k-4.750_p+0.02000,asym_h-4.250_k-4.750_p+0.03000,-4.25,-4.75,0.02,-4.25,-4.75,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00636a4fb92e7583d4f86528,00636a4fb92e7583d4f865285d537eabdbb53bb970b0842fa5013a02117ff126,phase,INITIAL,0.01,UPPER_EDGE,asym_h-4.250_k-0.500_p+0.02000,asym_h-4.250_k-0.500_p+0.03000,-4.25,-0.5,0.02,-4.25,-0.5,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_008b4fa50a621faaf9010a20,008b4fa50a621faaf9010a204310752d0b4570cfe1f2cc67279f71fd3e682925,phase,INITIAL,0.01,UPPER_EDGE,asym_h+1.500_k-1.750_p+0.02000,asym_h+1.500_k-1.750_p+0.03000,1.5,-1.75,0.02,1.5,-1.75,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00a8539809593371400d5ad1,00a8539809593371400d5ad1fa18d9f62dd2b5ea59f2d27648e77e6c2a94ea36,phase,INITIAL,0.01,UPPER_EDGE,asym_h-0.250_k+0.250_p+0.02000,asym_h-0.250_k+0.250_p+0.03000,-0.25,0.25,0.02,-0.25,0.25,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00d5935b8c3393181594ad0a,00d5935b8c3393181594ad0a06d3c64230021b98e333ba00978893e24a37eae0,phase,INITIAL,0.01,UPPER_EDGE,asym_h+1.250_k-4.500_p+0.02000,asym_h+1.250_k-4.500_p+0.03000,1.25,-4.5,0.02,1.25,-4.5,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00dcd2e808c98339ba715a92,00dcd2e808c98339ba715a92e7a3f90932f7b3c4fc042d295b3867694cf6dce3,phase,INITIAL,0.01,UPPER_EDGE,asym_h-0.250_k-5.000_p+0.02000,asym_h-0.250_k-5.000_p+0.03000,-0.25,-5,0.02,-0.25,-5,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00ffab62491daeb67c61e878,00ffab62491daeb67c61e878b02155d8ef5e040fbbb180721d75fe069fbb3530,phase,INITIAL,0.01,UPPER_EDGE,asym_h-2.250_k-1.000_p+0.02000,asym_h-2.250_k-1.000_p+0.03000,-2.25,-1,0.02,-2.25,-1,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0100ce085994e11a31c2c510,0100ce085994e11a31c2c5105dd3e32ff154f9529c7fa54260c55fca8c82c8ff,phase,INITIAL,0.01,UPPER_EDGE,asym_h-0.250_k+0.500_p+0.02000,asym_h-0.250_k+0.500_p+0.03000,-0.25,0.5,0.02,-0.25,0.5,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_013f1396ebb1db15218895c0,013f1396ebb1db15218895c01ace78f61d9fa7eafe6ac5ac725c53603b0441ea,phase,INITIAL,0.01,UPPER_EDGE,asym_h-2.250_k+1.500_p+0.02000,asym_h-2.250_k+1.500_p+0.03000,-2.25,1.5,0.02,-2.25,1.5,0.03,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
